ID1,CASEID,HHID,V001,V002,V003,V004,V007,V008,V009,V010,V011,V012,V013,V014,V015,V017,V018,V019,V019A,V020,V021,V023,V024,V025,V026,V027,V028,V029,V030,V031,V032,V033,V034,V040,V042,V043,V044,V000,Q105DD,V101,V102,V103,V104,V105,V106,V107,V113,V115,V116,V119,V120,V121,V122,V123,V124,V125,V127,V128,V129,V130,V131,V133,V134,V135,V136,V137,V138,V139,V140,V141,V149,V150,V151,V152,V153,AWFACTT,AWFACTU,AWFACTR,AWFACTE,AWFACTW,V155,V156,V157,V158,V159,V160,V161,V166,V167,V168,ML101,QD333_1,QD333_2,QD333_3,QD333_4,QD333_5,QD333_6,UBIGEO,V022,V005,V190,V191,mujeres12a49
2024,      325503101  2,      325503101,3255,31,2,3255,2024,1493,2,1986,1035,38,5,1,1,1429,16,65,4,0,3255,1,1,1,1,1,0,0,0, ,0, ,1,2293,1,0,1,PE6,12,1,1,2,4,2,2,5,11,996,22,1,0,0,0,0,0,0,34,31,34, ,10,11,1,1,4,1,2,1,1,1,4,2,1,35,0,100,100,100,100,100,2, ,1,0,0,0,2,994, , , ,2,2,2,2,2,2,010101,2,89427,2,-.224175006493913,2
2024,      325503101  4,      325503101,3255,31,4,3255,2024,1493,7,2008,1304,15,1,1,1,1429,16,65,4,0,3255,1,1,1,1,1,0,0,0, ,0, , ,2293,1,0,0,PE6,24,1,1,1,4,2,2,3,11,996,22,1,0,0,0,0,0,0,34,31,34, ,10,9,1,1,4,1,2,1,1,1,3,11,1,35,0,100,100,100,100,100,2, ,3,1,0,0,2,994, , , ,2,2,2,2,2,2,010101,2,89427,2,-.224175006493913,2
2024,      325503901  2,      325503901,3255,39,2,3255,2024,1493,8,2006,1281,17,1,1,1,1429,16,65,4,0,3255,1,1,1,1,1,0,0,0, ,0, , ,2293,1,0,1,PE6,10,1,1,0,95, ,2,5,11,996,11,1,0,0,0,0,0,0,34,31,31, ,10,11,1,1,2,0,1,1,1,1,4,3,2,53,0,100,100,100,100,100,2, ,1,0,0,0,2,994, , , ,2,2,2,2,2,2,010101,2,729490,3,.366367930920724,2
2024,      325504701  2,      325504701,3255,47,2,3255,2024,1493,11,1991,1104,32,4,1,1,1429,16,65,4,0,3255,1,1,1,1,2,0,0,0, ,0, ,1,2293,1,0,1,PE6,18,1,1,3,14,1,2,5,71,996,11,1,1,1,1,0,0,0,34,31,34, ,10,11,1,1,4,1,1,1,1,1,4,2,1,33,0,100,100,100,100,100,2, ,1,1,0,0,2,994, , , ,2,2,2,2,2,2,010101,2,89427,2,.0566849954924239,2
2024,      325505001  1,      325505001,3255,50,1,3255,2024,1493,6,1987,1051,36,5,1,1,1429,16,65,4,0,3255,1,1,1,1,1,0,0,0, ,0, ,2,2293,1,0,1,PE6,8,1,1,2,2,2,1,6,11,996,11,1,0,1,0,0,0,0,11,21,34, ,10,6,1,1,3,1,1,1,1,1,2,1,2,36,0,100,100,100,100,100,2,0,1,1,1,0,2,994, , , ,2,2,2,2,2,2,010101,2,89427,2,-.256260959044164,2
2024,      325505301  1,      325505301,3255,53,1,3255,2024,1493,2,1992,1107,32,4,1,1,1429,16,65,4,0,3255,1,1,1,1,1,0,0,0, ,0, ,0,2293,1,0,1,PE6,8,1,1,2,2,1,1,6,11,996,11,1,0,1,0,0,0,0,34,21,34, ,10,6,1,1,2,0,1,1,1,1,2,1,2,32,0,100,100,100,100,100,2,0,1,1,1,0,2,994, , , ,2,2,2,2,2,2,010101,2,729490,2,-.17238395918053,2
2024,      325508901  2,      325508901,3255,89,2,3255,2024,1493,7,1989,1076,34,4,1,1,1429,16,65,4,0,3255,1,1,1,1,1,0,0,0, ,0, ,1,2293,1,0,1,PE6,31,1,1,1,95, ,2,5,11,996,11,1,1,0,0,0,0,0,34,31,31, ,10,11,1,1,4,1,1,1,1,1,4,2,1,36,0,100,100,100,100,100,2, ,1,1,0,0,2,994, , , ,2,2,2,2,2,2,010101,2,89427,3,.563507474984082,2
2024,      325509301  1,      325509301,3255,93,1,3255,2024,1493,5,1999,1194,24,2,1,1,1429,16,65,4,0,3255,1,1,1,1,2,0,0,0, ,0, , ,2293,1,0,1,PE6,15,1,1,1,8,1,3,5,11,996,11,1,0,1,0,0,0,0,34,31,31, ,10,16,1,1,2,0,2,1,1,1,5,1,2,24,0,100,100,100,100,100,2, ,1,1,1,0,2,994, , , ,2,2,2,2,2,2,010101,2,729490,3,.445810583037222,2
2024,      325509301  2,      325509301,3255,93,2,3255,2024,1493,5,2005,1266,18,1,1,1,1429,16,65,4,0,3255,1,1,1,1,1,0,0,0, ,0, , ,2293,1,0,0,PE6,22,1,1,1,2,2,3,1,11,996,11,1,0,1,0,0,0,0,34,31,31, ,10,12,1,1,2,0,2,1,1,1,5,8,2,24,0,100,100,100,100,100,2, ,0,1,1,0,2,994, , , ,2,2,2,2,2,2,010101,2,729490,3,.445810583037222,2
2024,      325509701  2,      325509701,3255,97,2,3255,2024,1493,5,1993,1122,30,4,1,1,1429,16,65,4,0,3255,1,1,1,1,1,0,0,0, ,0, ,1,2293,1,0,1,PE6,27,1,1,1,10,2,3,3,11,996,11,1,1,1,1,0,0,1,33,31,31, ,10,14,1,1,4,1,1,1,1,1,5,2,1,45,0,100,100,100,100,100,2, ,1,3,3,0,2,994, , , ,2,2,2,2,2,2,010101,2,89427,4,1.01561463940519,2
2024,      325600601  1,      325600601,3256,6,1,3256,2024,1494,12,1990,1093,33,4,1,1,1429,15,66,4,0,3256,1,1,1,1,1,0,0,0, ,0, , ,2346,1,0,1,PE6,17,1,1,2,11,2,2,2,11,996,12,1,0,1,1,0,0,0,34,31,34, ,10,8,1,1,3,0,1,1,1,1,3,1,2,33,0,100,100,100,100,100,2, ,0,1,1,1,2,994, , , ,2,2,2,2,2,2,010101,1,452717,2,-.178677239135967,2
2024,      325600801  2,      325600801,3256,8,2,3256,2024,1494,3,1988,1059,36,5,1,1,1429,15,66,4,0,3256,1,1,1,1,2,0,0,0, ,0, ,1,2346,1,0,1,PE6,5,1,1,0,5,0,3,5,11,996,12,1,1,1,1,0,0,0,34,31,31, ,10,16,1,1,4,2,1,1,1,1,5,2,1,35,0,100,100,100,100,100,2, ,0,0,3,1,1,994, , , ,2,2,2,2,2,2,010101,1,55498,4,1.11446282353819,2
2024,      325601301  2,      325601301,3256,13,2,3256,2024,1494,3,1988,1060,36,5,1,1,1429,15,66,4,0,3256,1,1,1,1,1,0,0,0, ,0, ,1,2346,1,0,1,PE6,19,1,1,2,18,2,2,5,11,996,12,1,0,1,0,0,0,0,11,21,34, ,10,11,1,1,6,1,2,1,1,1,4,2,1,34,0,100,100,100,100,100,2, ,1,1,1,1,2,994, , , ,2,2,2,2,2,2,010101,1,55498,1,-1.00193835694831,2
2024,      325601301  3,      325601301,3256,13,3,3256,2024,1494,7,2007,1291,16,1,1,1,1429,15,66,4,0,3256,1,1,1,1,2,0,0,0, ,0, , ,2346,1,0,0,PE6,12,1,1,0,95, ,2,4,11,996,12,1,0,1,0,0,0,0,11,21,34, ,10,10,1,1,6,1,2,1,1,1,3,3,1,34,0,100,100,100,100,100,2, ,0,1,1,1,2,994, , , ,2,2,2,2,2,2,010101,1,55498,1,-1.00193835694831,2
2024,      325601701  3,      325601701,3256,17,3,3256,2024,1494, , , , , , ,4,1429,0,0,0,0,3256,1,1,1,1,3,0,0,0, ,0, , ,2346,1,0,3,PE6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,010101,1,0,2,.189202073869901, 
2024,      325602801  1,      325602801,3256,28,1,3256,2024,1494,9,1989,1078,34,4,1,1,1429,15,66,4,0,3256,1,1,1,1,3,0,0,0, ,0, ,0,2346,1,0,1,PE6,24,1,1,3,0,3,1,5,11,996,12,1,0,0,0,0,0,0,34,31,34, ,10,5,1,1,5,1,1,1,1,1,1,1,2,34,0,100,100,100,100,100,2,0,0,1,0,0,2,994, , , ,2,2,2,2,2,2,010101,1,55498,2,-.335946695094822,2
2024,      325603201  3,      325603201,3256,32,3,3256,2024,1494,2,1986,1035,38,5,1,1,1429,15,66,4,0,3256,1,1,1,1,2,0,0,0, ,0, ,4,2346,1,0,1,PE6,26,1,1,0,12,0,3,5,11,996,11,1,1,1,1,0,0,0,33,31,31, ,10,16,1,1,7,1,1,1,1,1,5,3,1,63,0,100,100,100,100,100,2, ,1,3,3,0,2,994, , , ,2,2,2,2,2,2,010101,1,55498,5,1.6496464548523,2
2024,      325605001  1,      325605001,3256,50,1,3256,2024,1494,6,2002,1230,22,2,1,1,1429,15,66,4,0,3256,1,1,1,1,1,0,0,0, ,0, , ,2346,1,0,1,PE6,11,1,1,2,2,2,2,5,11,996,11,1,0,1,0,0,0,0,34,31,34, ,10,11,1,1,3,1,1,1,1,1,4,1,2,22,0,100,100,100,100,100,2, ,0,0,1,0,2,994, , , ,2,2,2,2,2,2,010101,1,55498,2,.279444160930231,2
2024,      325605601  1,      325605601,3256,56,1,3256,2024,1494,7,2006,1279,17,1,1,1,1429,15,66,4,0,3256,1,1,1,1,1,0,0,0, ,0, , ,2346,1,0,1,PE6,9,1,1,3,0,3,2,5,71,996,11,1,0,0,0,0,0,0,33,31,31, ,10,11,1,1,1,0,1,1,1,1,4,1,2,17,0,100,100,100,100,100,2, ,0,0,0,0,2,994, , , ,2,2,2,2,2,2,010101,1,452717,3,.478987358942954,2
2024,      325606101  2,      325606101,3256,61,2,3256,2024,1494, , , , , , ,2,1429,0,0,0,0,3256,1,1,1,1,4,0,0,0, ,0, , ,2346,1,0,3,PE6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,010101,1,0,2,.252349960302337, 
2024,      325701001  1,      325701001,3257,10,1,3257,2024,1490,9,1983,1006,40,6,1,1,1429,19,62,4,0,3257,1,1,1,1,1,0,0,0, ,0, , ,2383,1,0,1,PE6,15,1,1,2,23,2,2,5,12,3,12,1,1,1,1,0,0,0,34,21,34, ,10,11,1,1,3,1,1,1,1,1,4,1,2,40,0,100,100,100,100,100,2, ,1,3,1,0,2,994, , , ,2,2,2,2,2,2,010101,2,108362,2,-.245284034036999,2
2024,      325702001  1,      325702001,3257,20,1,3257,2024,1490,8,1996,1160,27,3,1,1,1429,19,62,4,0,3257,1,1,1,1,1,0,0,0, ,0, , ,2383,1,0,1,PE6,3,1,1,2,5,2,3,5,12,3,11,1,0,1,0,0,0,0,34,21,31, ,10,16,1,1,1,0,1,1,1,1,5,1,2,27,0,100,100,100,100,100,2, ,0,0,1,1,2,994, , , ,2,2,2,2,2,2,010101,2,883944,2,.133488583252259,2
2024,      325707401  1,      325707401,3257,74,1,3257,2024,1490,9,1991,1102,32,4,1,1,1429,19,62,4,0,3257,1,1,1,1,1,0,0,0, ,0, , ,2383,1,0,1,PE6,20,1,1,2,20,2,3,5,11,996,11,1,0,1,1,0,0,0,33,31,31, ,10,16,1,1,2,1,1,1,1,1,5,1,2,32,0,100,100,100,100,100,2, ,3,0,1,0,2,994, , , ,2,2,2,2,2,2,010101,2,108362,5,1.50423305052595,2
2024,      325710301  2,      325710301,3257,103,2,3257,2024,1490,11,1981,984,42,6,1,1,1429,19,62,4,0,3257,1,1,1,1,1,0,0,0, ,0, , ,2383,1,0,1,PE6,18,1,1,0,95, ,3,5,11,996,11,1,1,1,0,0,0,1,33,31,34, ,10,16,1,1,6,0,2,1,1,1,5,3,2,73,0,100,100,100,100,100,2, ,0,3,2,0,2,994, , , ,2,2,2,2,2,2,010101,2,883944,4,1.05945130518247,2
2024,      325710301  3,      325710301,3257,103,3,3257,2024,1490, , , , , , ,4,1429,0,0,0,0,3257,1,1,1,1,3,0,0,0, ,0, , ,2383,1,0,0,PE6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,010101,2,0,4,1.05945130518247, 
2024,      325712401  2,      325712401,3257,124,2,3257,2024,1490,7,1974,896,49,7,1,1,1429,19,62,4,0,3257,1,1,1,1,3,0,0,0, ,0, ,1,2383,1,0,0,PE6,26,1,1,3,20,3,3,2,11,996,11,1,1,1,1,1,1,0,34,21,34, ,10,13,1,1,6,0,2,1,1,1,5,2,1,47,1,100,100,100,100,100,2, ,1,1,1,0,2,994, , , ,2,2,2,2,2,2,010101,2,883944,4,.959334986456487,2
2024,      325712401  3,      325712401,3257,124,3,3257,2024,1490,1,2005,1262,19,1,1,1,1429,19,62,4,0,3257,1,1,1,1,4,0,0,0, ,0, , ,2383,1,0,1,PE6,19,1,1,0,95, ,3,2,11,996,11,1,1,1,1,1,1,0,34,21,34, ,10,13,1,1,6,0,2,1,1,1,5,3,1,47,1,100,100,100,100,100,2, ,0,0,0,0,2,994, , , ,2,2,2,2,2,2,010101,2,883944,4,.959334986456487,2
2024,      325800101  3,      325800101,3258,1,3,3258,2024,1493,1,1984,1009,40,6,1,1,1429,16,65,4,0,3258,1,1,1,2,2,0,0,0, ,0, ,2,368,1,0,1,PE6,1,1,1,3,21,3,2,5,11,996,11,1,0,1,1,0,0,0,34,21,34, ,10,11,2,1,5,1,1,1,1,2,4,4,1,66,0,100,100,100,100,100,2, ,1,3,0,0,2,994, , , ,2,2,2,2,2,2,010202,8,127639,2,-.0351850816897464,2
2024,      325800601  3,      325800601,3258,6,3,3258,2024,1493,4,1985,1024,39,5,1,1,1429,16,65,4,0,3258,1,1,1,2,2,0,0,0, ,0, , ,368,1,0,0,PE6,8,1,1,2,95, ,1,3,11,996,11,1,0,0,0,0,0,0,34,31,34, ,10,3,2,1,5,1,2,1,1,2,1,3,1,70,0,100,100,100,100,100,0,0,0,0,0,0,2,994, , , ,2,2,2,2,2,2,010202,8,127639,2,-.183168593853202,2
2024,      325800601  4,      325800601,3258,6,4,3258,2024,1493,10,1991,1103,32,4,1,1,1429,16,65,4,0,3258,1,1,1,2,2,0,0,0, ,0, ,0,368,1,0,1,PE6,29,1,1,2,2,0,1,6,11,996,11,1,0,0,0,0,0,0,34,31,34, ,10,6,2,1,5,1,2,1,1,2,2,3,1,70,0,100,100,100,100,100,2,0,0,0,0,0,2,994, , , ,2,2,2,2,2,2,010202,8,127639,2,-.183168593853202,2
2024,      325804201  2,      325804201,3258,42,2,3258,2024,1493,11,1999,1199,24,2,1,1,1429,16,65,4,0,3258,1,1,1,2,2,0,0,0, ,0, , ,368,1,0,1,PE6,1,1,1,2,95, ,1,6,11,996,11,1,0,1,0,1,1,0,34,31,34, ,10,6,2,1,4,1,1,1,1,2,2,3,2,51,0,100,100,100,100,100,2,0,0,0,3,0,2,994, , , ,2,2,2,2,2,2,010202,8,127639,3,.395370586705033,2
2024,      325806001  1,      325806001,3258,60,1,3258,2024,1493,6,1998,1182,25,3,1,1,1429,16,65,4,0,3258,1,1,1,2,2,0,0,0, ,0, ,0,368,1,0,1,PE6,14,1,1,3,8,3,2,5,11,996,11,1,0,0,0,0,1,0,34,31,31, ,10,11,2,1,3,1,1,1,1,2,4,1,2,25,0,100,100,100,100,100,2, ,2,1,1,0,2,994, , , ,2,2,2,2,2,2,010202,8,127639,3,.555609976256892,2
2024,      325806401  2,      325806401,3258,64,2,3258,2024,1493,12,1974,901,49,7,1,1,1429,16,65,4,0,3258,1,1,1,2,2,0,0,0, ,0, ,1,368,1,0,0,PE6,23,1,1,3,29,3,1,5,11,996,11,1,0,1,0,0,0,0,34,31,34, ,10,5,2,1,8,3,2,1,1,2,1,2,1,57,0,100,100,100,100,100,2,0,0,1,0,0,8,994, , , ,2,2,2,2,2,2,010202,8,127639,2,.140126962861471,2
2024,      325806401  3,      325806401,3258,64,3,3258,2024,1493,9,1998,1185,25,3,1,1,1429,16,65,4,0,3258,1,1,1,2,3,0,0,0, ,0, ,4,368,1,0,1,PE6,9,1,1,2,95, ,3,2,11,996,11,1,0,1,0,0,0,0,34,31,34, ,10,13,2,1,8,3,2,1,1,2,5,3,1,57,0,100,100,100,100,100,2, ,1,0,1,0,8,994, , , ,2,2,2,2,2,2,010202,8,127639,2,.140126962861471,2
2024,      325809301  1,      325809301,3258,93,1,3258,2024,1493,8,1988,1065,35,5,1,1,1429,16,65,4,0,3258,1,1,1,2,4,0,0,0, ,0, ,0,368,1,0,1,PE6,24,1,1,3,15,1,2,5,11,996,11,1,0,0,1,0,0,0,34,31,34, ,10,11,2,1,7,2,1,1,1,2,4,1,2,35,0,100,100,100,100,100,2, ,0,1,1,0,2,994, , , ,2,2,2,2,2,2,010202,8,127639,2,.0800091785352399,2
2024,      325810301  1,      325810301,3258,103,1,3258,2024,1493,6,1999,1194,24,2,1,1,1429,16,65,4,0,3258,1,1,1,2,2,0,0,0, ,0, ,4,368,1,0,1,PE6,14,1,1,3,1,3,2,2,11,996,11,1,0,0,0,0,0,0,34,21,34, ,10,8,2,1,4,1,1,1,1,2,3,1,2,24,0,100,100,100,100,100,2, ,0,0,0,0,2,994, , , ,2,2,2,2,2,2,010202,8,127639,2,-.226746139941875,2
2024,      325811601  2,      325811601,3258,116,2,3258,2024,1493,6,1988,1063,35,5,1,1,1429,16,65,4,0,3258,1,1,1,2,2,0,0,0, ,0, ,1,368,1,0,0,PE6,22,1,1,3,15,3,2,2,11,996,11,1,0,1,0,0,0,0,34,31,34, ,10,8,2,1,4,0,2,1,1,2,3,2,1,38,0,100,100,100,100,100,2, ,2,1,3,0,2,994, , , ,2,2,2,2,2,2,010202,8,857931,3,.418127562299997,2
2024,      325811601  4,      325811601,3258,116,4,3258,2024,1493,4,2006,1276,18,1,1,1,1429,16,65,4,0,3258,1,1,1,2,1,0,0,0, ,0, , ,368,1,0,1,PE6,19,1,1,2,95, ,2,5,11,996,11,1,0,1,0,0,0,0,34,31,34, ,10,11,2,1,4,0,2,1,1,2,4,11,1,38,0,100,100,100,100,100,2, ,0,0,1,0,2,994, , , ,2,2,2,2,2,2,010202,8,857931,3,.418127562299997,2
2024,      325901901  2,      325901901,3259,19,2,3259,2024,1494,10,1980,971,43,6,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, ,1,435,1,0,1,PE6,24,1,1,3,30,3,3,5,11,996,11,1,0,0,0,0,1,0,34,21,34, ,10,16,2,1,5,1,2,1,1,2,5,2,1,45,0,100,100,100,100,100,2, ,1,1,0,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,3,.79226118514281,2
2024,      325901901  3,      325901901,3259,19,3,3259,2024,1494,3,2005,1264,19,1,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, , ,435,1,0,0,PE6,7,1,1,1,95, ,2,5,11,996,11,1,0,0,0,0,1,0,34,21,34, ,10,11,2,1,5,1,2,1,1,2,4,3,1,45,0,100,100,100,100,100,2, ,1,1,1,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,3,.79226118514281,2
2024,      325902701  2,      325902701,3259,27,2,3259,2024,1494,5,1977,930,47,7,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, ,1,435,1,0,1,PE6,14,1,1,3,6,3,1,6,71,996,11,1,1,1,1,0,1,0,33,31,31, ,10,6,2,1,2,0,1,1,1,2,2,2,1,50,0,100,100,100,100,100,0,0,0,3,3,0,2,994, , , ,2,2,2,2,2,2,010201,7,698980,4,1.36053932777867,2
2024,      325903201  2,      325903201,3259,32,2,3259,2024,1494,9,1992,1113,31,4,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, ,1,435,1,0,1,PE6,9,1,1,1,95, ,3,3,71,996,11,1,0,1,1,0,1,0,33,31,31, ,10,14,2,1,4,1,1,1,1,2,5,2,1,32,0,100,100,100,100,100,2, ,2,1,1,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,4,1.00524691969229,2
2024,      325904501  3,      325904501,3259,45,3,3259,2024,1494,2,2000,1203,24,2,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, , ,435,1,0,1,PE6,7,1,1,0,1,0,3,1,11,996,11,1,0,0,1,0,0,0,34,31,31, ,10,12,2,1,4,1,1,1,1,2,5,3,1,50,0,100,100,100,100,100,2, ,1,1,0,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,3,.529894035333218,2
2024,      325907401  3,      325907401,3259,74,3,3259,2024,1494,4,2002,1229,22,2,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, , ,435,1,0,1,PE6,24,1,1,1,14,0,3,4,11,996,11,1,1,1,1,0,0,0,34,31,34, ,10,15,2,1,4,1,1,1,1,2,5,3,2,59,0,100,100,100,100,100,2, ,1,1,1,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,3,.479802133878474,2
2024,      325908501  2,      325908501,3259,85,2,3259,2024,1494,12,1982,997,41,6,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, ,1,435,1,0,1,PE6,13,1,1,2,0,1,2,5,11,996,11,1,0,1,1,0,1,0,34,21,31, ,10,11,2,1,5,1,2,1,1,2,4,2,1,40,0,100,100,100,100,100,2, ,2,2,3,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,3,.797363705765967,2
2024,      325908501  3,      325908501,3259,85,3,3259,2024,1494,6,2006,1279,17,1,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, , ,435,1,0,0,PE6,28,1,1,1,0,1,3,1,11,996,11,1,0,1,1,0,1,0,34,21,31, ,10,12,2,1,5,1,2,1,1,2,5,3,1,40,0,100,100,100,100,100,2, ,1,1,2,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,3,.797363705765967,2
2024,      325909101  1,      325909101,3259,91,1,3259,2024,1494,4,1993,1120,31,4,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, , ,435,1,0,1,PE6,4,1,1,1,95, ,2,5,11,996,11,1,1,1,1,0,0,0,34,31,34, ,10,11,2,1,3,1,1,1,1,2,4,1,2,31,0,100,100,100,100,100,2, ,1,3,3,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,3,.700542326603809,2
2024,      325909201  1,      325909201,3259,92,1,3259,2024,1494,7,1987,1052,36,5,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, ,0,435,1,0,1,PE6,26,1,1,3,23,2,2,5,11,996,11,1,1,1,0,0,0,0,33,31,31, ,10,11,2,1,4,1,1,1,1,2,4,1,2,36,0,100,100,100,100,100,2, ,2,3,2,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,4,1.38634797758757,2
2024,      325909701  2,      325909701,3259,97,2,3259,2024,1494,2,1998,1179,26,3,1,1,1429,15,66,4,0,3259,1,1,1,2,1,0,0,0, ,0, ,3,435,1,0,1,PE6,13,1,1,1,95, ,3,3,11,996,11,1,0,1,1,0,1,0,33,31,31, ,10,14,2,1,5,1,2,1,1,2,5,3,1,62,0,100,100,100,100,100,2, ,1,1,2,0,2,994, , , ,2,2,2,2,2,2,010201,7,103991,5,1.46085207979789,2
2024,      325909701  5,      325909701,3259,97,5,3259,2024,1494,3,1993,1119,31,4,1,1,1429,15,66,4,0,3259,1,1,1,2,3,0,0,0, ,0, ,0,435,1,0,0,PE6,5,1,1,1,96, ,3,5,97,997,97,7,7,7,7,7,7,7,97,97,97, ,10,16,2,2,5,1,2,97,7,7,5,3,1,62,7,100,100,100,100,100,2, ,1,2,1,7,97, , , , ,2,2,2,2,2,2,010201,7,103991,5,1.46085207979789,2
2024,      326001001  2,      326001001,3260,10,2,3260,2024,1493,6,1980,967,43,6,1,1,1429,16,65,4,0,3260,1,1,1,2,1,0,0,0, ,0, ,1,488,1,0,1,PE6,14,1,1,0,23,0,3,5,11,996,11,1,0,1,1,0,1,0,34,31,34, ,10,16,2,1,4,0,1,1,1,2,5,2,1,46,0,100,100,100,100,100,2, ,2,1,1,0,2,994, , , ,2,2,2,2,2,2,010701,9,887217,4,1.07327067776127,2
2024,      326006001  1,      326006001,3260,60,1,3260,2024,1493,8,2002,1233,21,2,1,1,1429,16,65,4,0,3260,1,1,1,2,1,0,0,0, ,0, ,2,488,1,0,1,PE6,15,1,1,1,95, ,2,3,11,996,11,1,0,1,0,0,0,0,34,31,31, ,10,9,2,1,4,1,1,1,1,2,3,1,2,21,0,100,100,100,100,100,2, ,3,1,3,0,2,994, , , ,2,2,2,2,2,2,010701,9,131996,3,.559048587338126,2
2024,      326007501  2,      326007501,3260,75,2,3260,2024,1493,7,2006,1280,17,1,1,1,1429,16,65,4,0,3260,1,1,1,2,1,0,0,0, ,0, ,1,488,1,0,1,PE6,10,1,1,3,2,3,2,3,11,996,23,1,1,0,0,0,1,0,11,11,34, ,10,9,2,1,3,1,1,1,1,2,3,2,1,26,0,100,100,100,100,100,2, ,3,2,1,1,2,994, , , ,2,2,2,2,2,2,010701,9,131996,1,-.688678908228463,2
2024,      326008101  2,      326008101,3260,81,2,3260,2024,1493,10,1975,911,48,7,1,1,1429,16,65,4,0,3260,1,1,1,2,1,0,0,0, ,0, ,1,488,1,0,1,PE6,9,1,1,3,17,3,1,6,11,996,11,1,0,1,0,0,0,1,34,31,31, ,10,6,2,1,3,0,1,1,1,2,2,2,1,55,0,100,100,100,100,100,2,0,3,1,3,0,2,994, , , ,2,2,2,2,2,2,010701,9,887217,3,.859191552852203,2
2024,      326008701  2,      326008701,3260,87,2,3260,2024,1493,9,2009,1318,14,0,1,1,1429,16,65,4,0,3260,1,1,1,2,1,0,0,0, ,0, , ,488,1,0,0,PE6,16,1,1,1,0,1,2,1,11,996,21,1,1,1,0,0,1,0,34,21,34, ,10,7,2,1,6,1,1,1,1,2,3,3,1,48,0,100,100,100,100,100,2, ,2,3,3,0,2,994, , , ,2,2,2,2,2,2,010701,9,131996,2,.100076583665276,0
2024,      326008701  3,      326008701,3260,87,3,3260,2024,1493,11,2004,1259,19,1,1,1,1429,16,65,4,0,3260,1,1,1,2,1,0,0,0, ,0, ,4,488,1,0,1,PE6,3,1,1,1,95, ,2,2,11,996,21,1,1,1,0,0,1,0,34,21,34, ,10,8,2,1,6,1,1,1,1,2,3,3,1,48,0,100,100,100,100,100,2, ,1,1,3,0,2,994, , , ,2,2,2,2,2,2,010701,9,131996,2,.100076583665276,2
2024,      326011901  2,      326011901,3260,119,2,3260,2024,1493,7,1997,1172,26,3,1,1,1429,16,65,4,0,3260,1,1,1,2,1,0,0,0, ,0, ,1,488,1,0,1,PE6,16,1,1,1,95, ,3,1,11,996,11,1,1,1,0,0,0,0,34,21,34, ,10,12,2,1,4,1,1,1,1,2,5,2,1,31,0,100,100,100,100,100,2, ,2,3,2,0,2,994, , , ,2,2,2,2,2,2,010701,9,131996,3,.390301810526299,2
2024,      326014501  3,      326014501,3260,145,3,3260,2024,1493,4,1992,1109,32,4,1,1,1429,16,65,4,0,3260,1,1,1,2,2,0,0,0, ,0, , ,488,1,0,1,PE6,19,1,1,2,20,2,2,5,11,996,11,1,0,0,0,0,0,0,34,21,34, ,10,11,2,1,5,1,1,1,1,2,4,3,1,55,0,100,100,100,100,100,2, ,1,2,1,0,2,994, , , ,2,2,2,2,2,2,010701,9,131996,2,-.312078161628464,2
2024,      326014501  4,      326014501,3260,145,4,3260,2024,1493,12,2011,1345,12,0,1,1,1429,16,65,4,0,3260,1,1,1,2,1,0,0,0, ,0, , ,488,1,0,0,PE6,14,1,1,1,95, ,1,6,11,996,11,1,0,0,0,0,0,0,34,21,34, ,10,6,2,1,5,1,1,1,1,2,2,5,1,55,0,100,100,100,100,100,2,0,2,1,2,0,2,994, , , ,2,2,2,2,2,2,010701,9,131996,2,-.312078161628464,0
